recorded_at_utc,dataset_window,instrument,contract,bar_type,candle_mode,source_rows,strategy,calculation_mode,fast_length,slow_length,selection,take_profit_ticks,stop_loss_ticks,use_trailing_stop,trail_trigger_ticks,trail_offset_ticks,gross_pnl,fees,net_pnl,max_drawdown,net_to_drawdown,trade_count,fill_count,win_rate_pct,profit_factor,execution_backend,source_output,strategy_parameters
2026-08-06,2026-07-27T22:00:00.003Z/2026-08-03T23:16:05.283Z,ES,ESU6,volume_5500,heikin_ashi,1452,Adx,reference,,,sim_test_perfect_win_artifact,10,80,false,0,0,1750.00,80.64,1669.36,2.88,579.638889,14,28,100.0000,,batch_cpu_reference,/tmp/midas-es-volume5500-adx14-25-15-tpsl-v1,"{""native_adx.adx_length"":14,""native_adx.adx_entry_threshold"":25,""native_adx.adx_exit_threshold"":15,""native_adx.di_imbalance_threshold"":0.1,""native_adx.slope_lookback"":1,""native_adx.breakout_lookback"":20,""native_adx.take_profit_ticks"":10,""native_adx.stop_loss_ticks"":80}"
2026-08-06,2026-07-27T22:00:00.003Z/2026-08-03T23:16:05.283Z,ES,ESU6,volume_5500,heikin_ashi,1452,Adx,reference,,,sim_test_low_dd,30,0,false,0,0,5800.00,103.68,5696.32,233.64,24.380757,18,36,94.4444,25.685041,batch_cpu_reference,/tmp/midas-es-volume5500-adx7-20-5-tpsl-v1,"{""native_adx.adx_length"":7,""native_adx.adx_entry_threshold"":20,""native_adx.adx_exit_threshold"":5,""native_adx.di_imbalance_threshold"":0.05,""native_adx.slope_lookback"":1,""native_adx.breakout_lookback"":20,""native_adx.take_profit_ticks"":30,""native_adx.stop_loss_ticks"":0}"
2026-08-06,2026-07-27T22:00:00.003Z/2026-08-03T23:16:05.283Z,ES,ESU6,volume_5500,heikin_ashi,1452,Adx,reference,,,sim_test_low_dd,30,0,false,0,0,4625.00,80.64,4544.36,255.76,17.768064,14,28,92.8571,18.768064,batch_cpu_reference,/tmp/midas-es-volume5500-adx14-25-15-tpsl-v1,"{""native_adx.adx_length"":14,""native_adx.adx_entry_threshold"":25,""native_adx.adx_exit_threshold"":15,""native_adx.di_imbalance_threshold"":0.1,""native_adx.slope_lookback"":1,""native_adx.breakout_lookback"":20,""native_adx.take_profit_ticks"":30,""native_adx.stop_loss_ticks"":0}"
2026-08-06,2026-07-30T14:20:41.549Z/2026-08-03T23:59:55.024Z,ES,ESU6,volume_1000,heikin_ashi,4096,Adx,reference,,,sim_test_low_dd,10,20,false,0,0,375.00,69.12,305.88,275.92,1.108582,12,24,75.0000,1.398655,batch_cpu_reference,/tmp/midas-es-volume1000-adx35-20-10-tpsl-v1,"{""native_adx.adx_length"":35,""native_adx.adx_entry_threshold"":20,""native_adx.adx_exit_threshold"":10,""native_adx.di_imbalance_threshold"":0.05,""native_adx.slope_lookback"":3,""native_adx.breakout_lookback"":10,""native_adx.take_profit_ticks"":10,""native_adx.stop_loss_ticks"":20}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,heikin_ashi,16459,EmaCross,streaming,10,30,ha_range10_baseline,0,0,false,0,0,-3190.00,3282.90,-6472.90,10900.50,-0.593817,530,1059,29.8677,0.933609,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-ha-20260808/prior/ema1030-baseline,"{}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,heikin_ashi,20822,EmaCross,streaming,10,30,ha_range10_baseline,0,0,false,0,0,23110.00,4240.80,18869.20,9722.90,1.940697,684,1368,33.3333,1.178555,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-ha-20260808/current/ema1030-baseline,"{}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,heikin_ashi,16459,EmaCross,streaming,10,30,ha_range10_trail_best_risk_ratio,40,40,true,10,5,15280.00,3286.00,11994.00,2520.90,4.757825,530,1060,71.1321,1.294631,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-ha-20260808/prior/ema1030-protected,"{""native_ema.take_profit_ticks"":40,""native_ema.stop_loss_ticks"":40,""native_ema.use_trailing_stop"":true,""native_ema.trail_trigger_ticks"":10,""native_ema.trail_offset_ticks"":5}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,heikin_ashi,20822,EmaCross,streaming,10,30,ha_range10_trail_best_risk_ratio,40,40,true,10,5,18960.00,4240.80,14719.20,3529.90,4.169863,684,1368,70.7602,1.284704,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-ha-20260808/current/ema1030-protected,"{""native_ema.take_profit_ticks"":40,""native_ema.stop_loss_ticks"":40,""native_ema.use_trailing_stop"":true,""native_ema.trail_trigger_ticks"":10,""native_ema.trail_offset_ticks"":5}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,heikin_ashi,20822,EmaCross,streaming,10,30,ha_range10_trail_best_net,40,40,true,20,5,19040.00,4240.80,14799.20,4675.10,3.165537,684,1368,57.1637,1.195481,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-ha-20260808/current/ema1030-protected,"{""native_ema.take_profit_ticks"":40,""native_ema.stop_loss_ticks"":40,""native_ema.use_trailing_stop"":true,""native_ema.trail_trigger_ticks"":20,""native_ema.trail_offset_ticks"":5}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,3,300,range10_baseline,0,0,false,0,0,26970.00,7523.70,19446.30,6049.10,3.214782,1214,2427,23.4955,1.227017,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-compare-20260808/prior/hma,"{}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,3,300,range10_baseline,0,0,false,0,0,42020.00,9293.80,32726.20,6646.70,4.924002,1499,2998,23.8159,1.307431,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-compare-20260808/current/hma,"{}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,3,300,tpsl_best_net,60,0,false,0,0,34470.00,7526.80,26943.20,2927.70,9.202863,1214,2428,26.6063,1.327481,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/prior/hma3300-tpsl,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":0}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,3,300,tpsl_best_risk_ratio,60,20,false,0,0,31280.00,7526.80,23753.20,2526.90,9.400130,1214,2428,24.6293,1.291475,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/prior/hma3300-tpsl,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":20}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,3,300,tpsl_best_net,60,0,false,0,0,48750.00,9293.80,39456.20,4348.30,9.073941,1499,2998,27.7518,1.394741,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/current/hma3300-tpsl,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":0}"
2026-08-08,2026-07-27T00:00:00.173Z/2026-08-02T23:59:26.210Z,GC,GCZ6,range_10,standard,16459,HmaCross,incremental,3,300,trail_best_net_and_risk_ratio,60,0,true,10,5,45400.00,7526.80,37873.20,1696.30,22.326898,1214,2428,51.3180,1.696529,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/prior/hma3300-trail,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":0,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,3,300,trail_best_net,60,0,true,40,5,44460.00,9293.80,35166.20,4804.10,7.320041,1499,2998,27.4183,1.349754,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/current/hma3300-trail,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":0,""native_hma_cross.trail_trigger_ticks"":40,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-08-03T00:00:01.452Z/2026-08-07T20:59:30.157Z,GC,GCZ6,range_10,standard,20822,HmaCross,incremental,3,300,trail_best_risk_ratio,60,0,true,20,5,44220.00,9293.80,34926.20,3538.30,9.870899,1499,2998,36.1574,1.396963,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-range10-hma-protection-20260808/current/hma3300-trail,"{""native_hma_cross.take_profit_ticks"":60,""native_hma_cross.stop_loss_ticks"":0,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,205,240,baseline_headline,0,0,false,0,0,39460.00,393.70,39066.30,9427.90,4.143691,64,127,50.7937,1.850774,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/baseline-filtered,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""baseline_headline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,210,240,baseline_requested_210_240,0,0,false,0,0,36240.00,381.30,35858.70,9780.30,3.666421,62,123,54.0984,1.793164,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/baseline-filtered,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""requested_210_240""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,215,230,baseline_headline,0,0,false,0,0,43580.00,406.10,43173.90,9137.90,4.724707,66,131,50.7692,1.968129,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/baseline-filtered,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""baseline_headline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,220,230,baseline_headline,0,0,false,0,0,40940.00,406.10,40533.90,9057.90,4.474978,66,131,50.7692,1.856867,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/baseline-filtered,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""baseline_headline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,205,240,tpsl_best_risk_ratio,0,60,false,0,0,23840.00,396.80,23443.20,3034.10,7.726575,64,128,40.6250,2.071660,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/tpsl/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,210,240,tpsl_best_risk_ratio,0,20,false,0,0,9600.00,384.40,9215.60,2332.30,3.951293,62,124,14.5161,1.843255,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/tpsl/210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,215,230,tpsl_best_risk_ratio,0,80,false,0,0,24710.00,409.20,24300.80,3844.10,6.321584,66,132,40.9091,1.933863,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/tpsl/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,220,230,tpsl_best_risk_ratio,0,80,false,0,0,22580.00,409.20,22170.80,4045.70,5.480090,66,132,40.9091,1.809396,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/tpsl/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,205,240,trail_best_net,0,60,true,80,5,25870.00,396.80,25473.20,3392.70,7.508238,64,128,54.6875,2.531780,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,205,240,trail_best_risk_ratio,0,60,true,20,5,21480.00,396.80,21083.20,1457.90,14.461349,64,128,78.1250,3.484234,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,210,240,trail_best_net_and_risk_ratio,0,20,true,10,5,13140.00,384.40,12755.60,1022.70,12.472475,62,124,59.6774,3.474413,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,215,230,trail_best_net,0,80,true,80,5,24160.00,409.20,23750.80,4652.70,5.104735,66,132,54.5455,2.170798,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,215,230,trail_best_risk_ratio,0,80,true,40,5,20310.00,409.20,19900.80,3255.10,6.113730,66,132,68.1818,2.400459,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":40,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,220,230,trail_best_net,0,80,true,40,5,20260.00,409.20,19850.80,4062.70,4.886110,66,132,65.1515,2.278832,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":40,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,heikin_ashi,7896,HmaCross,incremental,220,230,trail_best_risk_ratio,0,80,true,10,5,16590.00,409.20,16180.80,950.30,17.027044,66,132,87.8788,3.838936,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-nyc-20260808/trail/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,205,240,ohlc_nyc_baseline,0,0,false,0,0,39960.00,393.70,39566.30,9957.90,3.973358,64,127,52.3810,1.860841,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-baseline/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""ohlc_nyc_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,210,240,ohlc_nyc_baseline,0,0,false,0,0,37280.00,381.30,36898.70,10040.30,3.675060,62,123,54.0984,1.817794,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-baseline/210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""ohlc_nyc_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,215,230,ohlc_nyc_baseline,0,0,false,0,0,43250.00,406.10,42843.90,9947.90,4.306829,66,131,52.3077,1.957214,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-baseline/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""ohlc_nyc_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,220,230,ohlc_nyc_baseline,0,0,false,0,0,42050.00,406.10,41643.90,10010.30,4.160105,66,131,50.7692,1.903829,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-baseline/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""selection"":""ohlc_nyc_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,205,240,ohlc_full_baseline,0,0,false,0,0,69440.00,992.00,68448.00,6130.30,11.165522,160,320,53.7500,1.979244,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-baseline/205_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,210,240,ohlc_full_baseline,0,0,false,0,0,73580.00,979.60,72600.40,7661.30,9.476251,158,316,53.7975,2.089890,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-baseline/210_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,215,230,ohlc_full_baseline,0,0,false,0,0,66700.00,1004.40,65695.60,7455.10,8.812169,162,324,56.1728,1.969817,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-baseline/215_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,220,230,ohlc_full_baseline,0,0,false,0,0,68440.00,1029.20,67410.80,8831.30,7.633168,166,332,54.8193,1.968059,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-baseline/220_230,"{""session_filter"":""full_source"",""selection"":""ohlc_full_baseline""}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,205,240,ohlc_nyc_trail_best_net,0,60,true,80,5,22410.00,396.80,22013.20,3082.70,7.140883,64,128,51.5625,2.246345,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,205,240,ohlc_nyc_trail_best_risk_ratio,0,60,true,20,5,17620.00,396.80,17223.20,1215.50,14.169642,64,128,78.1250,3.073386,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/205_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":60,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,210,240,ohlc_nyc_trail_best_net_and_risk_ratio,0,20,true,10,5,13670.00,384.40,13285.60,1186.50,11.197303,62,124,61.2903,3.684610,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/210_240,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,215,230,ohlc_nyc_trail_best_net,0,80,true,80,5,23790.00,409.20,23380.80,4652.70,5.025211,66,132,54.5455,2.166357,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":80,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,215,230,ohlc_nyc_trail_best_risk_ratio,0,80,true,20,5,16340.00,409.20,15930.80,2412.70,6.602893,66,132,80.3030,2.620531,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/215_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":20,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,220,230,ohlc_nyc_trail_best_net,0,80,true,60,5,20760.00,409.20,20350.80,4962.70,4.100752,66,132,56.0606,2.086546,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":60,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,7896,HmaCross,incremental,220,230,ohlc_nyc_trail_best_risk_ratio,0,80,true,10,5,14750.00,409.20,14340.80,1622.70,8.837616,66,132,84.8485,2.961269,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/nyc-trail/220_230,"{""session_filter"":""America/New_York 08:30-16:15 weekdays"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80,""native_hma_cross.trail_trigger_ticks"":10,""native_hma_cross.trail_offset_ticks"":5}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,205,240,ohlc_full_tpsl_best_net,0,80,false,0,0,50280.00,992.00,49288.00,8124.30,6.066738,160,320,46.2500,1.840186,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/205_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_net"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":80}"
2026-08-08,2026-07-05T22:00:00Z/2026-08-03T23:35:00Z,GC,GCZ6,minute_1,standard,19190,HmaCross,incremental,205,240,ohlc_full_tpsl_best_risk_ratio,0,20,false,0,0,27450.00,992.00,26458.00,3728.10,7.096913,160,320,20.0000,2.002440,prepared_cpu,/home/nick/dev/Midas/trader/.run/replay-sweeps/gc-hma-1m-ohlc-compare-20260808/full-tpsl/205_240,"{""session_filter"":""full_source"",""selection"":""ohlc_full_tpsl_best_risk_ratio"",""native_hma_cross.take_profit_ticks"":0,""native_hma_cross.stop_loss_ticks"":20}"
